location,time_posted,Mileage,Vehicle_color,Price,Vehicle_condition,engine_size,year,gearbox,brand,model,car_body,fuel,Puissance Fiscale
Ben Arous,3 months ago,126000.0,Noir,57000.0,Avec kilométrage,4.0,2013.0,Automatique,Ssangyong,Kyron,4 x 4,Diesel,10.0
Ariana,3 months ago,25000.0,Noir,85000.0,Avec kilométrage,1.9,2019.0,Automatique,Haval,H6,4 x 4,Essence,9.0
Siliana,3 months ago,218000.0,Gris,16300.0,Avec kilométrage,1.4,2003.0,Manuelle,Peugeot,206,Autres,Essence,4.0
Tunis,3 months ago,200000.0,Autre,23000.0,Avec kilométrage,1.9,2011.0,Manuelle,Volkswagen,Caddy,Autres,Diesel,8.0
Tunis,3 months ago,358000.0,Vert,10400.0,Avec kilométrage,1.1,1994.0,Manuelle,Peugeot,106,Autres,Essence,4.0
Ben Arous,3 months ago,84180.0,Blanc,48000.0,Avec kilométrage,3.0,2019.0,Automatique,Honda,City,Autres,Essence,7.0
Mahdia,3 months ago,105000.0,Blanc,65000.0,Avec kilométrage,1.9,2018.0,Manuelle,Isuzu,D-MAX,Pick up,Diesel,8.0
Ben Arous,3 months ago,73000.0,Gris,30000.0,Avec kilométrage,1.2,2015.0,Manuelle,Peugeot,208,Compacte,Essence,5.0
Mahdia,3 months ago,71000.0,Gris,11111.0,Nouveau,3.0,2020.0,Manuelle,Peugeot,2008,4 x 4,Essence,5.0
Ariana,3 months ago,9400.0,Noir,73500.0,Avec kilométrage,4.0,2023.0,Manuelle,MG,ZS,4 x 4,Essence,7.0
Ariana,3 months ago,24000.0,Noir,175000.0,Avec kilométrage,1.3,2023.0,Automatique,Mercedes-Benz,Classe CLA,Berline,Essence,7.0
Sousse,3 months ago,350000.0,Gris,18000.0,Avec kilométrage,1.9,2010.0,Manuelle,Autres,Autres,Berline,Diesel,7.0
Ben Arous,3 months ago,270000.0,Gris,37500.0,Avec kilométrage,1.6,2010.0,Manuelle,Volkswagen,Golf 6,Berline,Diesel,5.0
Tunis,3 months ago,113000.0,Gris,26000.0,Avec kilométrage,1.2,2018.0,Manuelle,Citroen,C-Elysée,Berline,Essence,5.0
Mahdia,3 months ago,260000.0,Blanc,42500.0,Nouveau,1.6,2013.0,Manuelle,Citroen,C4,Berline,Diesel,5.0
Ariana,3 months ago,84000.0,Noir,74900.0,Nouveau,1.4,2018.0,Automatique,Nissan,Qashqai,4 x 4,Essence,6.0
Ben Arous,3 months ago,146000.0,Gris,32000.0,Avec kilométrage,1.0,2016.0,Manuelle,Toyota,Yaris,Autres,Essence,4.0
Kébili,3 months ago,111000.0,Gris,9999.0,Avec kilométrage,4.0,2006.0,Automatique,Volkswagen,Touareg,Autres,Diesel,12.0
Ben Arous,3 months ago,122222.0,Noir,98231.0,Nouveau,1.2,2016.0,Manuelle,Hyundai,I 20,Berline,Essence,5.0
Ben Arous,3 months ago,108000.0,Blanc,115000.0,Avec kilométrage,1.8,2019.0,Automatique,BMW,Serie 4,Berline,Essence,7.0
Tunis,3 months ago,100000.0,Autre,29000.0,Avec kilométrage,1.2,2018.0,Manuelle,wallyscar,IRIS,Autres,Essence,5.0
Sfax,3 months ago,286000.0,Gris,41000.0,Nouveau,2.5,2011.0,Manuelle,Mazda,BT-50,Compacte,Diesel,10.0
Monastir,3 months ago,283000.0,Noir,35000.0,Avec kilométrage,2.2,2017.0,Manuelle,Autres,Autres,4 x 4,Diesel,7.0
Tunis,3 months ago,53901.0,Gris,39500.0,Avec kilométrage,1.0,2021.0,Manuelle,Kia,Picanto,Compacte,Essence,4.0
La Manouba,3 months ago,190000.0,Gris,75000.0,Avec kilométrage,2.5,2018.0,Manuelle,Isuzu,D-MAX,Pick up,Diesel,12.0
Ben Arous,3 months ago,72500.0,Blanc,36000.0,Avec kilométrage,1.2,2017.0,Manuelle,Chevrolet,Spark,Compacte,Essence,5.0
Ben Arous,3 months ago,249000.0,Noir,35000.0,Avec kilométrage,1.5,2011.0,Manuelle,Renault,Megane Estate,Berline,Diesel,5.0
Ben Arous,3 months ago,116000.0,Noir,47000.0,Avec kilométrage,1.2,2015.0,Manuelle,Nissan,Juke,Autres,Essence,6.0
Ben Arous,3 months ago,237000.0,Noir,24000.0,Avec kilométrage,1.4,2009.0,Manuelle,Peugeot,207 SW,Compacte,Diesel,4.0
Sousse,3 months ago,65000.0,Corail,34500.0,Avec kilométrage,1.1,2022.0,Manuelle,Renault,Capture,Compacte,Essence,4.0
Nabeul,3 months ago,172000.0,Noir,94000.0,Avec kilométrage,1.8,2015.0,Automatique,Mercedes-Benz,Classe CLA,Berline,Diesel,5.0
Tunis,3 months ago,98000.0,Noir,97000.0,Nouveau,1.6,2020.0,Automatique,Kia,Sportage,4 x 4,Essence,8.0
Bizerte,3 months ago,16000.0,Blanc,150000.0,Nouveau,1.0,2022.0,Automatique,Mercedes-Benz,Classe A,Cabriolet,Essence,7.0
Sousse,3 months ago,208000.0,Gris,32000.0,Avec kilométrage,1.2,2014.0,Manuelle,Volkswagen,Polo,Utilitaire,Essence,4.0
Ariana,3 months ago,275000.0,Noir,55000.0,Avec kilométrage,1.2,2018.0,Manuelle,Seat,Leon,Compacte,Essence,6.0
Tunis,3 months ago,138000.0,Bleu,98000.0,Avec kilométrage,2.0,2016.0,Automatique,Land Rover,Range Rover Evoque,4 x 4,Essence,15.0
Nabeul,3 months ago,335000.0,Gris,19500.0,Nouveau,1.0,2007.0,Manuelle,Ford,Ranger,Pick up,Diesel,12.0
Kairouan,3 months ago,129000.0,Bleu,34000.0,Avec kilométrage,1.2,2017.0,Manuelle,Ford,Fiesta,Autres,Essence,5.0
La Manouba,3 months ago,95000.0,Noir,49500.0,Nouveau,1.2,2015.0,Manuelle,Volkswagen,Golf,Compacte,Essence,5.0
Le Kef,3 months ago,142000.0,Noir,27500.0,Avec kilométrage,1.1,2013.0,Manuelle,Hyundai,I 10,Compacte,Essence,4.0
Ariana,3 months ago,165000.0,Noir,39000.0,Avec kilométrage,1.5,2016.0,Manuelle,Autres,Clio,Berline,Diesel,6.0
Tunis,3 months ago,128000.0,Rouge,39500.0,Avec kilométrage,1.6,2013.0,Manuelle,mini,Country Man,Compacte,Essence,6.0
Tunis,3 months ago,168000.0,Gris,42800.0,Avec kilométrage,1.2,2011.0,Manuelle,Volkswagen,Golf 6,Compacte,Essence,5.0
La Manouba,3 months ago,269000.0,Noir,19500.0,Avec kilométrage,3.0,2007.0,Manuelle,Peugeot,206,Berline,Essence,4.0
Ariana,3 months ago,83000.0,Noir,258000.0,Avec kilométrage,2.0,2018.0,Automatique,Land Rover,Range Rover,4 x 4,Diesel,14.0
Ariana,3 months ago,93000.0,Blanc,83000.0,Avec kilométrage,1.2,2021.0,Automatique,Nissan,Qashqai,Autres,Essence,6.0
Ariana,3 months ago,168000.0,Blanc,65000.0,Avec kilométrage,1.6,2014.0,Automatique,Mercedes-Benz,Classe A,Autres,Essence,6.0
Ariana,3 months ago,71000.0,Noir,168000.0,Avec kilométrage,2.4,2023.0,Automatique,Toyota,Hilux,4 x 4,Diesel,8.0
Tunis,3 months ago,97000.0,Gris,58000.0,Avec kilométrage,1.4,2016.0,Manuelle,Volkswagen,Jetta,Berline,Essence,8.0
Tunis,3 months ago,6000.0,Gris,260000.0,Nouveau,1.0,2024.0,Automatique,Ford,Mustang,4 x 4,Electrique,7.0
Ariana,3 months ago,258700.0,Gris,28000.0,Avec kilométrage,1.4,2010.0,Automatique,Volkswagen,Scirocco,Compacte,Essence,9.0
Sousse,3 months ago,109000.0,Blanc,33000.0,Avec kilométrage,1.2,2019.0,Manuelle,Peugeot,208,Compacte,Essence,5.0
Ben Arous,3 months ago,77000.0,Noir,58000.0,Nouveau,1.2,2020.0,Automatique,Renault,Megane,Autres,Essence,7.0
Tunis,3 months ago,125000.0,Orange,34500.0,Avec kilométrage,1.2,2017.0,Manuelle,Citroen,C3,Compacte,Essence,4.0
Ariana,3 months ago,10200.0,Blanc,38000.0,Avec kilométrage,1.5,2016.0,Manuelle,Mahindra,Clio,Compacte,Essence,6.0
Tunis,3 months ago,124000.0,Noir,82000.0,Avec kilométrage,1.5,2021.0,Automatique,Haval,H6,Autres,Essence,9.0
Tunis,3 months ago,200000.0,Blanc,46000.0,Avec kilométrage,1.4,2016.0,Manuelle,Volkswagen,Jetta,Berline,Essence,7.0
Tunis,3 months ago,40000.0,Noir,73000.0,Nouveau,1.5,2020.0,Manuelle,Ford,Fiesta,4 x 4,Essence,7.0
Tunis,3 months ago,70000.0,Bleu,42000.0,Avec kilométrage,1.2,2019.0,Manuelle,Fiat,500,Autres,Essence,4.0
Tunis,3 months ago,144000.0,Noir,85000.0,Nouveau,1.6,2019.0,Automatique,Volkswagen,Passat CC,Berline,Essence,8.0
Tunis,3 months ago,81000.0,Noir,79000.0,Avec kilométrage,1.2,2019.0,Automatique,Peugeot,3008,Autres,Essence,7.0
Tunis,3 months ago,160000.0,Bleu,47000.0,Avec kilométrage,1.5,2017.0,Automatique,Ssangyong,Family,Autres,Essence,8.0
Tunis,3 months ago,100000.0,Gris,45500.0,Avec kilométrage,1.6,2017.0,Manuelle,Volkswagen,Caddy,Utilitaire,Diesel,5.0
Gafsa,3 months ago,230000.0,Gris,37000.0,Avec kilométrage,1.4,2010.0,Manuelle,Volkswagen,Golf 6,Berline,Essence,5.0
Sousse,3 months ago,96000.0,Noir,37500.0,Nouveau,1.2,2018.0,Manuelle,Seat,Ibiza,Compacte,Essence,4.0
Bizerte,3 months ago,31000.0,Noir,18500.0,Avec kilométrage,1.6,2004.0,Manuelle,Peugeot,407 SW,Berline,Diesel,6.0
Kairouan,3 months ago,140000.0,Noir,22500.0,Avec kilométrage,1.1,2012.0,Manuelle,Peugeot,208,Autres,Essence,5.0
Ariana,3 months ago,214000.0,Noir,22000.0,Avec kilométrage,1.2,2008.0,Manuelle,Ford,Fiesta,Compacte,Essence,5.0
Nabeul,3 months ago,170000.0,Noir,37800.0,Avec kilométrage,1.6,2013.0,Manuelle,Peugeot,3008,Monospace,Essence,6.0
Sfax,3 months ago,64000.0,Blanc,76000.0,Nouveau,1.0,2022.0,Automatique,Seat,Arosa,Monospace,Essence,6.0
Tunis,3 months ago,207000.0,Noir,43500.0,Avec kilométrage,1.8,2010.0,Manuelle,BMW,X1,4 x 4,Diesel,8.0
Sfax,3 months ago,266000.0,Gris,40000.0,Avec kilométrage,1.6,2011.0,Manuelle,Volkswagen,Golf 6,Autres,Diesel,1.6
Mahdia,3 months ago,180000.0,Blanc,30000.0,Avec kilométrage,2.2,2017.0,Manuelle,AC,Seven,Pick up,Diesel,7.0
Tunis,3 months ago,360000.0,Blanc,82000.0,Avec kilométrage,2.5,2012.0,Manuelle,Toyota,Hilux,4 x 4,Diesel,9.0
Sfax,3 months ago,250000.0,Bleu,52000.0,Avec kilométrage,2.0,2011.0,Manuelle,Kia,Sportage,4 x 4,Diesel,10.0
Tunis,3 months ago,157000.0,Noir,70000.0,Avec kilométrage,1.4,2016.0,Manuelle,Audi,A4,Berline,Essence,8.0
Sousse,3 months ago,24000.0,Blanc,44000.0,Avec kilométrage,1.2,2021.0,Automatique,Suzuki,Swift,Compacte,Essence,5.0
Nabeul,3 months ago,15500.0,Gris,20845.0,Nouveau,1.2,2021.0,Manuelle,Kia,Rio,Berline,Essence,5.0
Sfax,3 months ago,50000.0,Argent,75000.0,Avec kilométrage,1.0,2020.0,Manuelle,Volkswagen,Golf,Berline,Essence,6.0
Sousse,3 months ago,160000.0,Gris,39500.0,Avec kilométrage,1.0,2016.0,Manuelle,Skoda,Fabia,Compacte,Essence,4.0
Zaghouan,3 months ago,285000.0,Autre,13500.0,Avec kilométrage,1.9,1996.0,Manuelle,Volkswagen,Golf 3,Autres,Diesel,5.0
Ben Arous,3 months ago,400000.0,Noir,23000.0,Avec kilométrage,1.6,2007.0,Manuelle,Peugeot,407,Autres,Diesel,6.0
Tunis,3 months ago,385000.0,Noir,35000.0,Avec kilométrage,1.5,2009.0,Manuelle,Nissan,Qashqai,4 x 4,Diesel,6.0
Ben Arous,3 months ago,72500.0,Blanc,33000.0,Avec kilométrage,1.2,2017.0,Manuelle,Chevrolet,Spark,Compacte,Essence,5.0
Sfax,3 months ago,296000.0,Rouge,18500.0,Avec kilométrage,1.2,2004.0,Manuelle,Citroen,C3,Autres,Essence,5.0
Tunis,3 months ago,154000.0,Blanc,54000.0,Avec kilométrage,2.2,2015.0,Manuelle,Ford,Ranger,4 x 4,Diesel,7.0
Kairouan,3 months ago,270000.0,Gris,35500.0,Avec kilométrage,1.2,2017.0,Manuelle,Renault,Symbol,Berline,Essence,5.0
Ariana,3 months ago,87000.0,Rouge,69000.0,Avec kilométrage,1.4,2018.0,Automatique,Fiat,500X,Autres,Essence,7.0
Tunis,3 months ago,161000.0,Rouge,20000.0,Nouveau,1.3,2010.0,Manuelle,Hyundai,I 10,Autres,Diesel,4.0
Ben Arous,3 months ago,148000.0,Noir,17000.0,Avec kilométrage,1.4,1997.0,Manuelle,Peugeot,306,Berline,Essence,6.0
Tunis,3 months ago,361400.0,Blanc,11500.0,Avec kilométrage,4.0,1988.0,Manuelle,Volkswagen,Golf,Autres,Essence,6.0
Ben Arous,3 months ago,260000.0,Gris,95000.0,Avec kilométrage,1.6,2019.0,Automatique,BMW,Serie 3,Utilitaire,Essence,5.0
Ariana,3 months ago,275000.0,Noir,28500.0,Avec kilométrage,1.8,2004.0,Automatique,Mercedes-Benz,Classe CLK,Compacte,Essence,11.0
Tunis,3 months ago,361400.0,Blanc,11500.0,Avec kilométrage,4.0,1988.0,Manuelle,Volkswagen,Golf,Autres,Essence,6.0
Sfax,3 months ago,100000.0,Blanc,23000.0,Non dédouanné,1.3,2018.0,Manuelle,Autres,Autres,Autres,Essence,7.0
Ariana,3 months ago,134000.0,Gris,40000.0,Avec kilométrage,1.4,2019.0,Manuelle,Suzuki,Baleno,Autres,Essence,5.0
Tunis,3 months ago,98000.0,Gris,42000.0,Avec kilométrage,1.4,2018.0,Manuelle,Fiat,Tipo,Berline,Essence,6.0
Gafsa,3 months ago,300000.0,Blanc,15000.0,Avec kilométrage,3.0,2006.0,Manuelle,Renault,Trafic,Berline,Diesel,6.0
Tunis,3 months ago,90000.0,Bleu,41000.0,Avec kilométrage,1.5,2017.0,Manuelle,Ford,Fiesta,Autres,Essence,5.0
Nabeul,3 months ago,98000.0,Noir,42000.0,Avec kilométrage,3.0,2019.0,Manuelle,Seat,Ibiza,Compacte,Essence,4.0
Tunis,3 months ago,10000.0,Beige,340000.0,Avec kilométrage,2.0,2022.0,Automatique,Volvo,XC60,4 x 4,Hybride,20.0
Tunis,3 months ago,96000.0,Noir,46000.0,Avec kilométrage,2.0,2014.0,Manuelle,Renault,Koleos,4 x 4,Diesel,8.0
Tunis,3 months ago,73000.0,Noir,129000.0,Avec kilométrage,1.8,2019.0,Automatique,BMW,Serie 4,Berline,Essence,7.0
Tunis,3 months ago,200000.0,Noir,76000.0,Avec kilométrage,2.0,2011.0,Automatique,BMW,Serie 5,Berline,Diesel,10.0
Tunis,3 months ago,120000.0,Noir,115000.0,Avec kilométrage,1.6,2019.0,Automatique,Mercedes-Benz,Classe C,Berline,Essence,8.0
Tunis,3 months ago,150000.0,Gris,78000.0,Avec kilométrage,1.6,2014.0,Automatique,Mercedes-Benz,Classe CLA,Berline,Essence,8.0
Tunis,3 months ago,250000.0,Gris,45000.0,Avec kilométrage,2.0,2014.0,Manuelle,Volkswagen,Jetta,Berline,Diesel,7.0
Mahdia,3 months ago,47000.0,Gris,28000.0,Avec kilométrage,1.5,2022.0,Manuelle,Renault,Express,Utilitaire,Diesel,6.0
Sfax,3 months ago,250000.0,Noir,15000.0,Avec kilométrage,1.8,1999.0,Manuelle,Peugeot,406,Berline,Essence,7.0
Nabeul,3 months ago,98000.0,Noir,42000.0,Nouveau,3.0,2019.0,Manuelle,Seat,Ibiza,Compacte,Essence,4.0
Ben Arous,3 months ago,30474.0,Noir,70000.0,Avec kilométrage,3.0,2019.0,Automatique,MG,ZS,Autres,Essence,7.0
Sfax,3 months ago,59500.0,Noir,85000.0,Avec kilométrage,1.6,2020.0,Automatique,Peugeot,3008,Autres,Essence,7.0
Kairouan,3 months ago,275000.0,Blanc,45000.0,Avec kilométrage,3.0,2007.0,Manuelle,Isuzu,Landwind,Autres,Diesel,3.0
Bizerte,3 months ago,106000.0,Noir,25530.0,Avec kilométrage,1.6,2021.0,Automatique,Kia,Sportage,4 x 4,Diesel,7.0
Tunis,3 months ago,252000.0,Noir,48000.0,Avec kilométrage,3.0,2007.0,Automatique,Audi,Q7,4 x 4,Diesel,16.0
Ariana,3 months ago,280000.0,Blanc,26000.0,Avec kilométrage,1.4,2014.0,Manuelle,Citroen,Nemo,Compacte,Essence,5.0
Ariana,3 months ago,280000.0,Blanc,26000.0,Avec kilométrage,1.4,2014.0,Manuelle,Citroen,Nemo,Compacte,Essence,5.0
Sousse,3 months ago,122865.0,Gris,48000.0,Avec kilométrage,1.5,2016.0,Manuelle,BMW,Clio,Berline,Essence,6.0
Ben Arous,3 months ago,273000.0,Gris,28000.0,Avec kilométrage,1.2,2011.0,Manuelle,Citroen,C4,Autres,Essence,6.0
Ben Arous,3 months ago,212000.0,Gris,55000.0,Avec kilométrage,2.2,2015.0,Manuelle,Mazda,BT-50,4 x 4,Diesel,9.0
Tunis,3 months ago,25500.0,Noir,175000.0,Avec kilométrage,2.0,2022.0,Automatique,Alfa Romeo,Giulia,Berline,Essence,11.0
Tunis,3 months ago,126000.0,Blanc,46900.0,Avec kilométrage,1.0,2016.0,Manuelle,Ford,Focus,Berline,Essence,6.0
Tunis,3 months ago,105000.0,Rouge,46000.0,Avec kilométrage,1.5,2017.0,Manuelle,Autres,Autres,4 x 4,Essence,6.0
Tunis,3 months ago,100000.0,Gris,57000.0,Avec kilométrage,1.1,2020.0,Automatique,Fiat,500X,Compacte,Essence,7.0
Tunis,3 months ago,110000.0,Noir,34600.0,Avec kilométrage,1.5,2017.0,Manuelle,Autres,Autres,Berline,Essence,6.0
Jendouba,3 months ago,188000.0,Blanc,123456.0,Nouveau,1.2,2012.0,Manuelle,Renault,Clio,Compacte,Essence,6.0
Tozeur,3 months ago,380000.0,Blanc,123456.0,Avec kilométrage,1.2,2007.0,Manuelle,Iveco,Daily,Autres,Diesel,8.0
Tunis,3 months ago,65000.0,Gris,50000.0,Nouveau,1.2,2020.0,Manuelle,Fiat,500,Compacte,Essence,4.0
Ariana,3 months ago,14200.0,Gris,39000.0,Avec kilométrage,1.0,2021.0,Manuelle,Toyota,Aygo,Compacte,Essence,4.0
Le Kef,3 months ago,165000.0,Gris,19000.0,Avec kilométrage,1.2,2017.0,Manuelle,Mitsubishi,Canter,Berline,Essence,4.0
Ben Arous,3 months ago,200000.0,Gris,21000.0,Avec kilométrage,1.6,2008.0,Automatique,Renault,Megane,Autres,Essence,7.0
Sfax,3 months ago,45000.0,Rouge,23000.0,Avec kilométrage,1.0,2020.0,Manuelle,Chery,QQ,Compacte,Essence,4.0
Kasserine,3 months ago,346000.0,Blanc,27000.0,Avec kilométrage,2.2,2013.0,Manuelle,Citroen,Jumper,Autres,Diesel,7.0
Tunis,3 months ago,176000.0,Bleu,44000.0,Avec kilométrage,1.6,2011.0,Manuelle,Volkswagen,Caddy,Berline,Diesel,5.0
Sfax,3 months ago,37266.0,Blanc,25000.0,Nouveau,1.0,2020.0,Manuelle,Chery,QQ,Compacte,Essence,4.0
Gafsa,3 months ago,193000.0,Argent,26000.0,RS,2.9,2007.0,Manuelle,Ssangyong,Actyon,4 x 4,Diesel,12.0
La Manouba,3 months ago,295000.0,Gris,20500.0,Avec kilométrage,1.0,2007.0,Manuelle,Toyota,Yaris Verso,Compacte,Essence,4.0
Tunis,3 months ago,361400.0,Blanc,12500.0,Avec kilométrage,4.0,1988.0,Manuelle,Volkswagen,Golf 2,Compacte,Essence,5.0
Kairouan,3 months ago,124000.0,Blanc,31000.0,Avec kilométrage,1.3,2018.0,Manuelle,Fiat,Doblo,Utilitaire,Diesel,5.0
Médenine,3 months ago,32000.0,Rouge,98777.0,Avec kilométrage,1.2,2022.0,Manuelle,Opel,Corsa,Compacte,Essence,5.0
Sidi Bouzid,3 months ago,143000.0,Blanc,56000.0,Avec kilométrage,1.5,2017.0,Automatique,MG,GT,4 x 4,Essence,9.0
Ariana,3 months ago,220000.0,Noir,65000.0,Nouveau,3.0,2008.0,Automatique,BMW,X5,4 x 4,Diesel,15.0
La Manouba,3 months ago,293000.0,Blanc,17500.0,Nouveau,1.5,2011.0,Manuelle,Peugeot,Partner,Autres,Diesel,6.0
La Manouba,3 months ago,293000.0,Blanc,17500.0,Nouveau,1.5,2011.0,Manuelle,Peugeot,Partner,Autres,Diesel,6.0
Sousse,3 months ago,98000.0,Noir,72500.0,Avec kilométrage,1.2,2017.0,Automatique,Nissan,Qashqai,4 x 4,Essence,6.0
Tunis,3 months ago,135000.0,Noir,35000.0,Nouveau,1.6,2012.0,Manuelle,Ford,Mondeo,Berline,Essence,7.0
Kairouan,3 months ago,126000.0,Gris,27000.0,Avec kilométrage,1.2,2019.0,Manuelle,Mahindra,Clio,Berline,Essence,6.0
Mahdia,3 months ago,130000.0,Blanc,35000.0,Avec kilométrage,1.6,2015.0,Manuelle,Peugeot,Partner,Autres,Essence,9.0
Ben Arous,3 months ago,200000.0,Noir,18500.0,Avec kilométrage,1.2,2010.0,Manuelle,Chevrolet,Optra,Berline,Essence,6.0
Ben Arous,3 months ago,222600.0,Autre,39000.0,Nouveau,1.6,2016.0,Manuelle,Volkswagen,Caddy,Autres,Diesel,6.0
Tunis,3 months ago,390000.0,Blanc,23000.0,Avec kilométrage,1.3,2013.0,Manuelle,Peugeot,Bipper,Compacte,Diesel,6.0
Tunis,3 months ago,125000.0,Blanc,42000.0,Nouveau,1.2,2021.0,Manuelle,Hyundai,Grand i10,Berline,Essence,5.0
Sfax,3 months ago,196000.0,Gris,30000.0,Avec kilométrage,1.6,2012.0,Automatique,Renault,Fluence,Berline,Essence,7.0
Bizerte,3 months ago,236000.0,Noir,28800.0,Nouveau,1.6,2011.0,Automatique,Peugeot,508,Utilitaire,Essence,7.0
Ben Arous,3 months ago,297000.0,Blanc,12000.0,Avec kilométrage,1.2,1997.0,Manuelle,Fiat,Punto,Autres,Essence,4.0
Ariana,3 months ago,390000.0,Vert,45000.0,Avec kilométrage,3.0,1997.0,Manuelle,Toyota,Land Cruiser,4 x 4,Diesel,12.0
Ariana,3 months ago,30000.0,Autre,95000.0,Avec kilométrage,1.6,2022.0,Automatique,Toyota,RAV 4,Autres,Essence,6.0
Nabeul,3 months ago,238000.0,Gris,19800.0,Avec kilométrage,4.0,2006.0,Manuelle,Renault,Clio,Autres,Essence,5.0
Tunis,3 months ago,100000.0,Gris,48000.0,Avec kilométrage,1.5,2011.0,Manuelle,Peugeot,308 SW,Autres,Essence,7.0
Ariana,3 months ago,190000.0,Bleu,36800.0,Nouveau,1.2,2013.0,Manuelle,Ford,Mondeo,Berline,Essence,9.0
Ben Arous,3 months ago,350000.0,Blanc,12000.0,Avec kilométrage,3.0,2001.0,Manuelle,Opel,Corsa,Autres,Essence,4.0
Sousse,3 months ago,58000.0,Noir,174998.0,Nouveau,2.8,2021.0,Automatique,Toyota,Hilux,4 x 4,Diesel,8.0
Sousse,3 months ago,169000.0,Noir,98000.0,Avec kilométrage,1.6,2021.0,Automatique,Kia,Sportage,4 x 4,Essence,11.0
Ariana,3 months ago,220000.0,Noir,28000.0,Avec kilométrage,1.2,2012.0,Manuelle,Volkswagen,Polo,Compacte,Essence,4.0
Zaghouan,3 months ago,300000.0,Blanc,42999.0,Avec kilométrage,1.6,2013.0,Manuelle,Nissan,Qashqai,Berline,Diesel,7.0
Ariana,3 months ago,245000.0,Noir,145000.0,Avec kilométrage,3.0,2011.0,Automatique,Porsche,Cayenne,4 x 4,Essence,21.0
La Manouba,3 months ago,171000.0,Blanc,24000.0,Avec kilométrage,4.0,2014.0,Automatique,Fiat,Punto,Autres,Essence,4.0
Tunis,3 months ago,130000.0,Noir,214998.0,Avec kilométrage,3.0,2016.0,Automatique,Land Rover,Range Rover Sport,4 x 4,Essence,24.0
Médenine,3 months ago,250000.0,Noir,17500.0,Avec kilométrage,1.4,2012.0,Manuelle,Renault,Symbol,Autres,Essence,5.0
Nabeul,3 months ago,100000.0,Rouge,68000.0,Nouveau,1.6,2020.0,Automatique,MG,ZS,Autres,Essence,7.0
Tunis,3 months ago,55000.0,Blanc,48000.0,Avec kilométrage,1.2,2023.0,Automatique,Toyota,Aygo,Compacte,Essence,5.0
Kairouan,3 months ago,160000.0,Noir,23800.0,Avec kilométrage,1.2,2007.0,Manuelle,Volkswagen,Polo,Compacte,Essence,5.0
Kasserine,3 months ago,304911.0,Beige,40000.0,Nouveau,1.9,2003.0,Automatique,Mercedes-Benz,Classe E,Berline,Essence,11.0
Kairouan,3 months ago,85000.0,Gris,65000.0,Avec kilométrage,1.0,2021.0,Manuelle,Kia,Rio,Berline,Essence,5.0
Kasserine,3 months ago,190000.0,Blanc,19500.0,Avec kilométrage,1.3,2016.0,Manuelle,Fiat,Doblo,Utilitaire,Diesel,5.0
Ben Arous,3 months ago,7500.0,Gris,39995.0,Avec kilométrage,1.2,2023.0,Manuelle,Mahindra,Hover,Autres,Essence,5.0
Tunis,3 months ago,220000.0,Blanc,24500.0,Avec kilométrage,1.1,2012.0,Manuelle,Peugeot,206+,Berline,Essence,4.0
Jendouba,3 months ago,66000.0,Gris,36500.0,Avec kilométrage,1.2,2019.0,Manuelle,Hyundai,I 10,Compacte,Essence,5.0
Ariana,3 months ago,100000.0,Blanc,38700.0,Nouveau,1.0,2017.0,Manuelle,Ford,Focus,Berline,Essence,6.0
Médenine,3 months ago,34000.0,Gris,59000.0,Nouveau,1.1,2019.0,Manuelle,Renault,Clio,Berline,Essence,4.0
Sousse,3 months ago,141000.0,Blanc,74800.0,Nouveau,1.6,2015.0,Automatique,BMW,Serie 3 GT,Autres,Essence,7.0
Sfax,3 months ago,62000.0,Blanc,41000.0,Nouveau,1.6,2022.0,Manuelle,Dacia,Dokker,Utilitaire,Diesel,4.0
Kairouan,3 months ago,190000.0,Blanc,11000.0,Avec kilométrage,1.0,2008.0,Manuelle,Fiat,Doblo,Compacte,Diesel,5.0
Sfax,3 months ago,195000.0,Blanc,60000.0,Avec kilométrage,2.0,2020.0,Manuelle,Volkswagen,Transporter,Utilitaire,Diesel,7.0
Tunis,3 months ago,75000.0,Gris,63500.0,Avec kilométrage,1.0,2021.0,Manuelle,Seat,Ibiza,Compacte,Essence,4.0
Nabeul,3 months ago,190000.0,Bleu,32000.0,Avec kilométrage,3.0,2014.0,Manuelle,Ford,Fiesta,Compacte,Essence,5.0
Tunis,3 months ago,75000.0,Rouge,32000.0,Avec kilométrage,1.0,2017.0,Manuelle,Toyota,Aygo,Autres,Essence,4.0
Ariana,3 months ago,100000.0,Rouge,11111.0,Avec kilométrage,1.2,2015.0,Manuelle,Hyundai,I 10,Autres,Essence,5.0
Sfax,3 months ago,120000.0,Autre,36000.0,Avec kilométrage,1.0,2017.0,Manuelle,Citroen,C35,Compacte,Essence,4.0
Ben Arous,3 months ago,111000.0,Orange,28000.0,Avec kilométrage,1.0,2021.0,Manuelle,Volkswagen,Polo,Compacte,Essence,4.0
Ariana,3 months ago,85000.0,Noir,32000.0,Avec kilométrage,1.0,2021.0,Manuelle,Toyota,Aygo,Compacte,Essence,4.0
Sfax,3 months ago,107600.0,Noir,115000.0,Avec kilométrage,2.0,2018.0,Automatique,Mercedes-Benz,Classe A,Autres,Diesel,6.0
Médenine,3 months ago,54978.0,Jaune,153000.0,Nouveau,1.3,2023.0,Automatique,Mercedes-Benz,250,Compacte,Hybride,8.0
